time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd,x,y,z,vx,vy,vz,ba_x,ba_y,ba_z,zp_x,zp_y,zp_z,nis_p,Sp00,Sp11,Sp22,upd_p,Ppx,Ppy,Ppz,Pvx,Pvy,Pvz,Pbax,Pbay,Pbaz
1786181295.849883795,0.004271,0.999980083,-0.004935767,0.003558811,0.001675521,-0.564926,0.408753,0.189989,5.685736e-04,2.398404e-03,1.649025e-02,5.579740e-09,4.211394e-09,4.436107e-09,2.390487e-08,2.366960e-08,2.371008e-08,2.960684e-04,6.504699e-04,-2.366487e-04,7.430684,1.183963e-07,7.044574e-08,8.186001e-08,1,-0.008197,-0.020010,-0.004210,0.006987,-0.009573,-0.004672,-2.942131e-02,6.338496e-02,-5.640922e-02,-1.522373e-03,-3.484477e-04,1.918327e-04,1.498734,1.644549e-06,1.900226e-06,1.439478e-06,1,1.020484e-07,1.154351e-07,9.240624e-08,1.052678e-05,1.096713e-05,1.018251e-05,4.333049e-06,4.335258e-06,4.330882e-06
1786181295.855620861,0.005737,0.999980047,-0.004930996,0.003575493,0.001675302,-0.564377,0.410663,0.189957,5.626646e-04,2.381843e-03,1.649591e-02,5.646135e-09,4.273563e-09,4.514867e-09,2.391041e-08,2.367462e-08,2.371788e-08,2.819029e-04,6.090257e-04,-2.303233e-04,6.578053,1.184698e-07,7.051675e-08,8.194877e-08,1,-0.008254,-0.020086,-0.004223,0.006293,-0.009109,-0.004500,-2.938072e-02,6.339264e-02,-5.641455e-02,-1.456163e-03,-3.094480e-04,1.924084e-04,1.364329,1.645930e-06,1.901557e-06,1.440721e-06,1,1.032509e-07,1.165977e-07,9.348243e-08,1.063458e-05,1.107179e-05,1.028933e-05,4.333230e-06,4.335429e-06,4.331060e-06
1786181295.859612226,0.003991,0.999980044,-0.004921868,0.003593423,0.001665278,-0.563331,0.412711,0.188802,5.571828e-04,2.366626e-03,1.650100e-02,5.541395e-09,4.169942e-09,4.424374e-09,2.389965e-08,2.366372e-08,2.370931e-08,2.643797e-04,5.675200e-04,-2.090286e-04,5.699492,1.183538e-07,7.039847e-08,8.184681e-08,1,-0.008320,-0.020141,-0.004228,0.005669,-0.008911,-0.004381,-2.934267e-02,6.339943e-02,-5.641970e-02,-1.382164e-03,-2.773818e-04,1.879475e-04,1.226722,1.644492e-06,1.899860e-06,1.439327e-06,1,1.019994e-07,1.151150e-07,9.227505e-08,1.050480e-05,1.093905e-05,1.015923e-05,4.333006e-06,4.335195e-06,4.330835e-06
1786181295.865726948,0.006115,0.999979977,-0.004930547,0.003604358,0.001656566,-0.564327,0.413960,0.187793,5.515290e-04,2.352076e-03,1.650598e-02,5.654444e-09,4.278519e-09,4.546416e-09,2.390911e-08,2.367278e-08,2.372054e-08,2.702173e-04,5.365344e-04,-2.016203e-04,5.194073,1.184790e-07,7.052242e-08,8.198438e-08,1,-0.008373,-0.020211,-0.004242,0.005019,-0.008748,-0.004744,-2.930574e-02,6.340537e-02,-5.642495e-02,-1.320787e-03,-2.405005e-04,1.877977e-04,1.114417,1.646463e-06,1.901851e-06,1.441130e-06,1,1.037144e-07,1.168543e-07,9.383663e-08,1.067481e-05,1.110706e-05,1.032847e-05,4.333272e-06,4.335454e-06,4.331099e-06
1786181295.869868755,0.004142,0.999979942,-0.004932504,0.003613821,0.001651291,-0.564552,0.415042,0.187183,5.462427e-04,2.338553e-03,1.651068e-02,5.560869e-09,4.185747e-09,4.464099e-09,2.389986e-08,2.366346e-08,2.371302e-08,2.550754e-04,5.048303e-04,-1.925183e-04,4.621456,1.183754e-07,7.041648e-08,8.189153e-08,1,-0.008435,-0.020262,-0.004249,0.004335,-0.008725,-0.004554,-2.927116e-02,6.341051e-02,-5.643006e-02,-1.250073e-03,-2.110652e-04,1.842985e-04,0.996869,1.645211e-06,1.900382e-06,1.439918e-06,1,1.026252e-07,1.155717e-07,9.278727e-08,1.055894e-05,1.098921e-05,1.021239e-05,4.333073e-06,4.335248e-06,4.330899e-06
1786181295.875600576,0.005732,0.999979905,-0.004934877,0.003622968,0.001646337,-0.564824,0.416088,0.186609,5.412596e-04,2.325908e-03,1.651518e-02,5.628398e-09,4.250413e-09,4.539174e-09,2.390587e-08,2.366925e-08,2.372047e-08,2.390790e-04,4.686825e-04,-1.824252e-04,4.004732,1.184502e-07,7.049029e-08,8.197620e-08,1,-0.008490,-0.020324,-0.004262,0.003412,-0.008531,-0.004270,-2.923796e-02,6.341486e-02,-5.643522e-02,-1.188042e-03,-1.779570e-04,1.836414e-04,0.897277,1.646532e-06,1.901695e-06,1.441120e-06,1,1.037745e-07,1.167188e-07,9.382790e-08,1.066317e-05,1.109217e-05,1.031611e-05,4.333244e-06,4.335415e-06,4.331069e-06
1786181295.879823208,0.004223,0.999979823,-0.004942007,0.003638963,0.001639440,-0.565642,0.417918,0.185807,5.364061e-04,2.314385e-03,1.651934e-02,5.543881e-09,4.167363e-09,4.464098e-09,2.389768e-08,2.366111e-08,2.371369e-08,2.348516e-04,4.317226e-04,-1.699050e-04,3.466191,1.183566e-07,7.039553e-08,8.189153e-08,1,-0.008550,-0.020370,-0.004267,0.002470,-0.008441,-0.004301,-2.920695e-02,6.341849e-02,-5.644021e-02,-1.120759e-03,-1.508895e-04,1.788168e-04,0.797588,1.645396e-06,1.900375e-06,1.440025e-06,1,1.027866e-07,1.155658e-07,9.287982e-08,1.055645e-05,1.098412e-05,1.020933e-05,4.333063e-06,4.335230e-06,4.330888e-06
1786181295.885605335,0.005782,0.999979767,-0.004939003,0.003652335,0.001652911,-0.565289,0.419458,0.187344,5.320875e-04,2.303463e-03,1.652384e-02,5.618583e-09,4.239617e-09,4.544620e-09,2.390438e-08,2.366766e-08,2.372152e-08,2.076460e-04,4.058875e-04,-1.819489e-04,3.105387,1.184393e-07,7.047796e-08,8.198235e-08,1,-0.008607,-0.020427,-0.004280,0.001620,-0.008327,-0.003949,-2.917732e-02,6.342141e-02,-5.644526e-02,-1.059595e-03,-1.209521e-04,1.782954e-04,0.711528,1.646780e-06,1.901775e-06,1.441292e-06,1,1.039901e-07,1.167885e-07,9.397661e-08,1.066804e-05,1.109499e-05,1.032050e-05,4.333245e-06,4.335409e-06,4.331068e-06
1786181295.889854193,0.004249,0.999979667,-0.004944609,0.003671117,0.001655140,-0.565927,0.421612,0.187587,5.278268e-04,2.293507e-03,1.652789e-02,5.537149e-09,4.159937e-09,4.471060e-09,2.389659e-08,2.365998e-08,2.371488e-08,2.065497e-04,3.737346e-04,-1.654185e-04,2.679011,1.183491e-07,7.038707e-08,8.189938e-08,1,-0.008667,-0.020469,-0.004285,0.001458,-0.008156,-0.003786,-2.914973e-02,6.342372e-02,-5.645011e-02,-9.962358e-04,-9.831099e-05,1.725694e-04,0.628856,1.645661e-06,1.900493e-06,1.440219e-06,1,1.030171e-07,1.156690e-07,9.304780e-08,1.056340e-05,1.098948e-05,1.021588e-05,4.333067e-06,4.335228e-06,4.330891e-06
1786181295.895605087,0.005751,0.999979616,-0.004942185,0.003685919,0.001660080,-0.565645,0.423311,0.188145,5.239934e-04,2.283964e-03,1.653172e-02,5.609005e-09,4.229746e-09,4.547431e-09,2.390314e-08,2.366644e-08,2.372232e-08,1.846803e-04,3.553313e-04,-1.550115e-04,2.372851,1.184287e-07,7.046668e-08,8.198552e-08,1,-0.008722,-0.020521,-0.004294,0.001877,-0.008158,-0.003900,-2.912342e-02,6.342537e-02,-5.645497e-02,-9.402838e-04,-7.072329e-05,1.703587e-04,0.559587,1.646973e-06,1.901834e-06,1.441425e-06,1,1.041585e-07,1.168396e-07,9.409157e-08,1.066906e-05,1.109478e-05,1.032119e-05,4.333239e-06,4.335398e-06,4.331062e-06
1786181295.899747372,0.004142,0.999979601,-0.004939482,0.003694518,0.001658381,-0.565334,0.424294,0.187947,5.204023e-04,2.275028e-03,1.653522e-02,5.519714e-09,4.142852e-09,4.465060e-09,2.389453e-08,2.365801e-08,2.371465e-08,1.745589e-04,3.364422e-04,-1.428640e-04,2.115338,1.183299e-07,7.036761e-08,8.189262e-08,1,-0.008773,-0.020558,-0.004299,0.002127,-0.008450,-0.004157,-2.909897e-02,6.342651e-02,-5.645964e-02,-8.837374e-04,-5.101809e-05,1.655527e-04,0.494975,1.645668e-06,1.900369e-06,1.440183e-06,1,1.030236e-07,1.155598e-07,9.301673e-08,1.055188e-05,1.097696e-05,1.020412e-05,4.333037e-06,4.335194e-06,4.330860e-06
1786181295.905598879,0.005852,0.999979514,-0.004949668,0.003701810,0.001663925,-0.566498,0.425135,0.188574,5.166878e-04,2.266640e-03,1.653874e-02,5.604446e-09,4.225532e-09,4.553056e-09,2.390220e-08,2.366562e-08,2.372302e-08,1.792463e-04,3.127604e-04,-1.421611e-04,1.906048,1.184236e-07,7.046187e-08,8.199188e-08,1,-0.008816,-0.020610,-0.004312,0.002391,-0.009017,-0.004089,-2.907571e-02,6.342699e-02,-5.646432e-02,-8.313258e-04,-2.497940e-05,1.633879e-04,0.438426,1.647133e-06,1.901886e-06,1.441536e-06,1,1.042970e-07,1.168855e-07,9.418775e-08,1.067401e-05,1.109895e-05,1.032591e-05,4.333233e-06,4.335389e-06,4.331055e-06
1786181295.909806967,0.004208,0.999979555,-0.004938596,0.003709029,0.001656115,-0.565231,0.425956,0.187679,5.135740e-04,2.258872e-03,1.654171e-02,5.520948e-09,4.144290e-09,4.475290e-09,2.389429e-08,2.365790e-08,2.371588e-08,1.515011e-04,2.926237e-04,-1.213844e-04,1.590712,1.183312e-07,7.036925e-08,8.190414e-08,1,-0.008858,-0.020648,-0.004318,0.002070,-0.009291,-0.003887,-2.905418e-02,6.342701e-02,-5.646881e-02,-7.773230e-04,-6.163290e-06,1.581118e-04,0.384486,1.645913e-06,1.900527e-06,1.440378e-06,1,1.032367e-07,1.156984e-07,9.318596e-08,1.056379e-05,1.098828e-05,1.021578e-05,4.333044e-06,4.335199e-06,4.330867e-06
1786181295.915599823,0.005793,0.999979465,-0.004948915,0.003721057,0.001652883,-0.566412,0.427334,0.187298,5.100750e-04,2.251714e-03,1.654471e-02,5.598974e-09,4.220462e-09,4.555737e-09,2.390148e-08,2.366505e-08,2.372361e-08,1.690757e-04,2.672550e-04,-1.210818e-04,1.433962,1.184176e-07,7.045609e-08,8.199490e-08,1,-0.008895,-0.020701,-0.004330,0.001243,-0.009919,-0.003675,-2.903388e-02,6.342642e-02,-5.647326e-02,-7.254238e-04,1.731642e-05,1.546355e-04,0.336207,1.647265e-06,1.901936e-06,1.441630e-06,1,1.044118e-07,1.169288e-07,9.426869e-08,1.067565e-05,1.110010e-05,1.032731e-05,4.333225e-06,4.335379e-06,4.331047e-06
1786181295.919975519,0.004376,0.999979529,-0.004928610,0.003727135,0.001660981,-0.564081,0.428031,0.188231,5.073500e-04,2.244963e-03,1.654785e-02,5.530041e-09,4.153311e-09,4.491343e-09,2.389519e-08,2.365891e-08,2.371792e-08,1.325741e-04,2.540872e-04,-1.277577e-04,1.265074,1.183413e-07,7.037952e-08,8.192224e-08,1,-0.008935,-0.020743,-0.004335,0.000511,-0.010155,-0.003386,-2.901517e-02,6.342544e-02,-5.647751e-02,-6.738827e-04,3.377747e-05,1.488403e-04,0.291820,1.646293e-06,1.900855e-06,1.440707e-06,1,1.035670e-07,1.159845e-07,9.347048e-08,1.058443e-05,1.100856e-05,1.023611e-05,4.333072e-06,4.335226e-06,4.330895e-06
1786181295.925624371,0.005649,0.999979420,-0.004953049,0.003720299,0.001669028,-0.566879,0.427257,0.189147,5.159769e-04,2.258676e-03,1.654906e-02,5.640097e-09,4.235955e-09,4.532165e-09,2.390947e-08,2.366873e-08,2.372023e-08,-4.993580e-04,-5.542651e-04,-4.530795e-05,5.796107,1.421163e-07,7.652509e-08,7.603989e-08,1,-0.009016,-0.020758,-0.004337,0.000089,-0.010106,-0.003149,-2.898137e-02,6.340938e-02,-5.648495e-02,-1.228577e-03,6.432978e-04,2.575882e-04,1.174794,1.647712e-06,1.938575e-06,1.465926e-06,1,1.045213e-07,1.171398e-07,9.446657e-08,1.067209e-05,1.110331e-05,1.032962e-05,4.333217e-06,4.335393e-06,4.331059e-06
1786181295.929947615,0.004323,0.999979447,-0.004953422,0.003707875,0.001679365,-0.566920,0.425840,0.190338,5.246312e-04,2.271465e-03,1.655032e-02,5.611174e-09,4.184989e-09,4.444517e-09,2.391042e-08,2.366571e-08,2.371064e-08,-5.004925e-04,-5.189486e-04,-4.792421e-05,5.315083,1.420848e-07,7.646760e-08,7.594005e-08,1,-0.009094,-0.020761,-0.004333,0.000109,-0.010132,-0.003090,-2.894995e-02,6.339385e-02,-5.649204e-02,-1.152661e-03,6.277983e-04,2.473682e-04,1.052052,1.646646e-06,1.937565e-06,1.465042e-06,1,1.035947e-07,1.162555e-07,9.370021e-08,1.057455e-05,1.101152e-05,1.023731e-05,4.333053e-06,4.335248e-06,4.330913e-06
1786181295.935460091,0.005512,0.999979567,-0.004942211,0.003688246,0.001684446,-0.565637,0.423591,0.190936,5.331829e-04,2.283414e-03,1.655130e-02,5.700052e-09,4.249903e-09,4.476743e-09,2.392221e-08,2.367357e-08,2.371266e-08,-4.887274e-04,-4.799178e-04,-3.719148e-05,4.707263,1.421816e-07,7.654084e-08,7.597673e-08,1,-0.009168,-0.020776,-0.004334,0.000290,-0.010514,-0.003313,-2.892017e-02,6.337839e-02,-5.649897e-02,-1.084865e-03,6.197706e-04,2.394141e-04,0.951601,1.647522e-06,1.938634e-06,1.465970e-06,1,1.043559e-07,1.171913e-07,9.450439e-08,1.064173e-05,1.108395e-05,1.030876e-05,4.333169e-06,4.335381e-06,4.331043e-06
1786181295.939700127,0.004240,0.999979655,-0.004942151,0.003668562,0.001675101,-0.565638,0.421330,0.189876,5.412550e-04,2.294572e-03,1.655186e-02,5.659428e-09,4.190696e-09,4.388910e-09,2.392136e-08,2.366926e-08,2.370324e-08,-4.615769e-04,-4.505632e-04,-2.123188e-05,4.159460,1.421373e-07,7.647403e-08,7.587685e-08,1,-0.009236,-0.020781,-0.004332,-0.000071,-0.010547,-0.003146,-2.889259e-02,6.336347e-02,-5.650559e-02,-1.014783e-03,6.037043e-04,2.308785e-04,0.849997,1.646337e-06,1.937478e-06,1.464958e-06,1,1.033259e-07,1.161791e-07,9.362674e-08,1.053617e-05,1.098246e-05,1.020706e-05,4.332993e-06,4.335218e-06,4.330880e-06
1786181295.945599794,0.005900,0.999979744,-0.004938110,0.003652869,0.001668404,-0.565180,0.419527,0.189120,5.490825e-04,2.305387e-03,1.655254e-02,5.787887e-09,4.296387e-09,4.468834e-09,2.393580e-08,2.368013e-08,2.370956e-08,-4.411790e-04,-4.306625e-04,-2.598280e-05,3.798406,1.422773e-07,7.659337e-08,7.596772e-08,1,-0.009301,-0.020804,-0.004335,-0.001073,-0.010558,-0.002605,-2.886648e-02,6.334850e-02,-5.651207e-02,-9.495063e-04,5.976659e-04,2.225961e-04,0.765108,1.647837e-06,1.939208e-06,1.466459e-06,1,1.046298e-07,1.176932e-07,9.492786e-08,1.066598e-05,1.111619e-05,1.033977e-05,4.333200e-06,4.335438e-06,4.331098e-06
1786181295.950149298,0.004550,0.999979728,-0.004950977,0.003643268,0.001660799,-0.566660,0.418425,0.188248,5.563282e-04,2.315708e-03,1.655313e-02,5.767299e-09,4.257734e-09,4.407490e-09,2.393667e-08,2.367782e-08,2.370326e-08,-4.079503e-04,-4.122055e-04,-2.232397e-05,3.396112,1.422549e-07,7.654968e-08,7.589795e-08,1,-0.009366,-0.020814,-0.004332,-0.002229,-0.010387,-0.002645,-2.884235e-02,6.333401e-02,-5.651824e-02,-8.833811e-04,5.813739e-04,2.129595e-04,0.679073,1.647108e-06,1.938530e-06,1.465858e-06,1,1.039962e-07,1.170998e-07,9.440762e-08,1.059561e-05,1.104880e-05,1.027200e-05,4.333086e-06,4.335334e-06,4.330993e-06
1786181295.955450773,0.005301,0.999979759,-0.004950398,0.003632086,0.001668432,-0.566592,0.417148,0.189129,5.635768e-04,2.325387e-03,1.655413e-02,5.821471e-09,4.293157e-09,4.422753e-09,2.394436e-08,2.368243e-08,2.370433e-08,-4.050496e-04,-3.843043e-04,-3.845098e-05,3.100641,1.423140e-07,7.658972e-08,7.591530e-08,1,-0.009434,-0.020831,-0.004332,-0.003092,-0.010232,-0.002476,-2.881992e-02,6.331977e-02,-5.652420e-02,-8.182233e-04,5.693579e-04,2.042481e-04,0.601956,1.647612e-06,1.939174e-06,1.466411e-06,1,1.044341e-07,1.176636e-07,9.488620e-08,1.062990e-05,1.108572e-05,1.030828e-05,4.333151e-06,4.335407e-06,4.331064e-06
1786181295.959711313,0.004261,0.999979681,-0.004969048,0.003630348,0.001663435,-0.568732,0.416950,0.188550,5.701875e-04,2.334693e-03,1.655479e-02,5.773019e-09,4.230850e-09,4.342833e-09,2.394185e-08,2.367729e-08,2.369610e-08,-3.701485e-04,-3.718805e-04,-2.544876e-05,2.778952,1.422611e-07,7.651932e-08,7.582455e-08,1,-0.009499,-0.020839,-0.004329,-0.002917,-0.009933,-0.002629,-2.879935e-02,6.330608e-02,-5.652982e-02,-7.579128e-04,5.515204e-04,1.945923e-04,0.531685,1.646445e-06,1.938006e-06,1.465385e-06,1,1.034196e-07,1.166412e-07,9.399719e-08,1.052698e-05,1.098453e-05,1.020720e-05,4.332980e-06,4.335242e-06,4.330900e-06
1786181295.965603590,0.005892,0.999979638,-0.004985546,0.003629400,0.001641595,-0.570632,0.416832,0.186041,5.766794e-04,2.343491e-03,1.655502e-02,5.891629e-09,4.331260e-09,4.427347e-09,2.395450e-08,2.368716e-08,2.370321e-08,-3.590029e-04,-3.471141e-04,-8.597532e-06,2.478390,1.423906e-07,7.663283e-08,7.592052e-08,1,-0.009565,-0.020862,-0.004332,-0.001971,-0.009738,-0.002643,-2.878010e-02,6.329249e-02,-5.653532e-02,-7.012106e-04,5.410854e-04,1.876767e-04,0.473326,1.647918e-06,1.939685e-06,1.466838e-06,1,1.046995e-07,1.181098e-07,9.525606e-08,1.065580e-05,1.111515e-05,1.033714e-05,4.333187e-06,4.335454e-06,4.331110e-06
1786181295.969910860,0.004307,0.999979653,-0.004994787,0.003617747,0.001630041,-0.571698,0.415491,0.184720,5.829528e-04,2.351491e-03,1.655537e-02,5.841493e-09,4.268466e-09,4.350641e-09,2.395156e-08,2.368187e-08,2.369553e-08,-3.478431e-04,-3.177593e-04,-1.361213e-05,2.171325,1.423358e-07,7.656181e-08,7.583341e-08,1,-0.009617,-0.020870,-0.004331,-0.001614,-0.009757,-0.002825,-2.876246e-02,6.327947e-02,-5.654053e-02,-6.484877e-04,5.233207e-04,1.789585e-04,0.418487,1.646796e-06,1.938552e-06,1.465841e-06,1,1.037245e-07,1.171193e-07,9.439263e-08,1.055691e-05,1.101726e-05,1.023939e-05,4.333022e-06,4.335292e-06,4.330949e-06
1786181295.975607157,0.005696,0.999979689,-0.005004416,0.003599893,0.001617814,-0.572809,0.413440,0.183325,5.890390e-04,2.358936e-03,1.655582e-02,5.932332e-09,4.343382e-09,4.413059e-09,2.396157e-08,2.368947e-08,2.370099e-08,-3.341680e-04,-2.928878e-04,-1.722417e-05,1.907107,1.424350e-07,7.664655e-08,7.590428e-08,1,-0.009668,-0.020891,-0.004335,-0.002024,-0.009491,-0.002548,-2.874610e-02,6.326659e-02,-5.654558e-02,-5.960926e-04,5.126422e-04,1.716686e-04,0.371183,1.647934e-06,1.939859e-06,1.466969e-06,1,1.047134e-07,1.182620e-07,9.536914e-08,1.065298e-05,1.111438e-05,1.033602e-05,4.333180e-06,4.335453e-06,4.331110e-06
1786181295.979916573,0.004309,0.999979714,-0.005008586,0.003589324,0.001612938,-0.573291,0.412227,0.182770,5.949062e-04,2.366024e-03,1.655632e-02,5.879088e-09,4.279409e-09,4.338177e-09,2.395804e-08,2.368393e-08,2.369359e-08,-3.231945e-04,-2.807751e-04,-1.949635e-05,1.768181,1.423769e-07,7.657417e-08,7.581927e-08,1,-0.009713,-0.020900,-0.004334,-0.003142,-0.009024,-0.001979,-2.873128e-02,6.325427e-02,-5.655029e-02,-5.453454e-04,4.946714e-04,1.616487e-04,0.324635,1.646811e-06,1.938712e-06,1.465960e-06,1,1.037379e-07,1.172596e-07,9.449559e-08,1.055456e-05,1.101631e-05,1.023825e-05,4.333016e-06,4.335290e-06,4.330948e-06
1786181295.985599518,0.005683,0.999979647,-0.005023517,0.003590117,0.001606668,-0.575004,0.412317,0.182045,6.003361e-04,2.373066e-03,1.655681e-02,5.965395e-09,4.351675e-09,4.400629e-09,2.396737e-08,2.369116e-08,2.369917e-08,-2.963551e-04,-2.764219e-04,-1.882061e-05,1.617895,1.424712e-07,7.665594e-08,7.589016e-08,1,-0.009765,-0.020919,-0.004335,-0.004866,-0.008436,-0.001856,-2.871779e-02,6.324216e-02,-5.655477e-02,-4.922694e-04,4.815565e-04,1.517005e-04,0.282273,1.647924e-06,1.939981e-06,1.467055e-06,1,1.047048e-07,1.183690e-07,9.544339e-08,1.064875e-05,1.111099e-05,1.033260e-05,4.333172e-06,4.335447e-06,4.331104e-06
1786181295.989849567,0.004250,0.999979543,-0.005042621,0.003591434,0.001608480,-0.577193,0.412473,0.182244,6.053929e-04,2.379686e-03,1.655744e-02,5.904422e-09,4.281972e-09,4.322385e-09,2.396278e-08,2.368489e-08,2.369146e-08,-2.771362e-04,-2.619262e-04,-2.465145e-05,1.443255,1.424045e-07,7.657707e-08,7.580137e-08,1,-0.009816,-0.020925,-0.004333,-0.005652,-0.007876,-0.001764,-2.870577e-02,6.323064e-02,-5.655898e-02,-4.436718e-04,4.625968e-04,1.439766e-04,0.244059,1.646707e-06,1.938721e-06,1.465947e-06,1,1.036474e-07,1.172668e-07,9.448450e-08,1.054383e-05,1.100592e-05,1.022802e-05,4.332996e-06,4.335271e-06,4.330929e-06
1786181295.995593071,0.005744,0.999979474,-0.005051169,0.003593325,0.001619998,-0.578167,0.412698,0.183559,6.105534e-04,2.385936e-03,1.655833e-02,5.995443e-09,4.360426e-09,4.393125e-09,2.397223e-08,2.369253e-08,2.369782e-08,-2.803082e-04,-2.449075e-04,-3.423389e-05,1.349167,1.425041e-07,7.666586e-08,7.588163e-08,1,-0.009876,-0.020940,-0.004334,-0.005243,-0.007100,-0.001940,-2.869497e-02,6.321937e-02,-5.656301e-02,-3.949266e-04,4.485291e-04,1.361377e-04,0.210973,1.647919e-06,1.940087e-06,1.467128e-06,1,1.047003e-07,1.184613e-07,9.550620e-08,1.064832e-05,1.111051e-05,1.033239e-05,4.333168e-06,4.335442e-06,4.331101e-06
1786181295.999724627,0.004132,0.999979532,-0.005048003,0.003586658,0.001608864,-0.577810,0.411926,0.182289,6.156504e-04,2.391604e-03,1.655865e-02,5.922142e-09,4.280337e-09,4.306358e-09,2.396613e-08,2.368503e-08,2.368922e-08,-2.784461e-04,-2.241733e-04,-1.250448e-05,1.202704,1.424239e-07,7.657522e-08,7.578321e-08,1,-0.009922,-0.020941,-0.004333,-0.004498,-0.006631,-0.002084,-2.868532e-02,6.320869e-02,-5.656678e-02,-3.570392e-04,4.301790e-04,1.286249e-04,0.184166,1.646515e-06,1.938613e-06,1.465836e-06,1,1.034808e-07,1.171728e-07,9.438786e-08,1.053034e-05,1.099200e-05,1.021457e-05,4.332966e-06,4.335239e-06,4.330900e-06
1786181296.005595922,0.005871,0.999979588,-0.005046866,0.003574235,0.001605372,-0.577683,0.410501,0.181896,6.204584e-04,2.396828e-03,1.655928e-02,6.026225e-09,4.372845e-09,4.392786e-09,2.397644e-08,2.369377e-08,2.369697e-08,-2.600493e-04,-2.043863e-04,-2.408709e-05,1.026866,1.425378e-07,7.667993e-08,7.588125e-08,1,-0.009970,-0.020953,-0.004336,-0.003787,-0.006309,-0.002593,-2.867664e-02,6.319821e-02,-5.657043e-02,-3.172880e-04,4.169477e-04,1.229636e-04,0.160997,1.647938e-06,1.940199e-06,1.467208e-06,1,1.047169e-07,1.185591e-07,9.557569e-08,1.065644e-05,1.111792e-05,1.034035e-05,4.333170e-06,4.335442e-06,4.331103e-06
1786181296.010076046,0.004480,0.999979649,-0.005047045,0.003559085,0.001600262,-0.577709,0.408762,0.181319,6.250118e-04,2.401579e-03,1.655983e-02,5.980150e-09,4.319714e-09,4.334363e-09,2.397315e-08,2.368920e-08,2.369155e-08,-2.470099e-04,-1.869187e-04,-2.156435e-05,0.890339,1.424873e-07,7.661976e-08,7.581495e-08,1,-0.010007,-0.020955,-0.004340,-0.004053,-0.005893,-0.002323,-2.866901e-02,6.318822e-02,-5.657385e-02,-2.814331e-04,4.006056e-04,1.159677e-04,0.140013,1.647076e-06,1.939304e-06,1.466420e-06,1,1.039684e-07,1.177773e-07,9.489369e-08,1.057877e-05,1.103966e-05,1.026258e-05,4.333045e-06,4.335314e-06,4.330977e-06
1786181296.015471697,0.005396,0.999979552,-0.005071261,0.003556108,0.001591490,-0.580488,0.408420,0.180306,6.288864e-04,2.406468e-03,1.656029e-02,6.026975e-09,4.357620e-09,4.367525e-09,2.397850e-08,2.369325e-08,2.369484e-08,-2.089971e-04,-1.914099e-04,-1.768586e-05,0.788473,1.425386e-07,7.666268e-08,7.585257e-08,1,-0.010045,-0.020961,-0.004345,-0.005272,-0.005384,-0.001877,-2.866240e-02,6.317852e-02,-5.657711e-02,-2.432446e-04,3.860882e-04,1.094352e-04,0.120908,1.647713e-06,1.940031e-06,1.467044e-06,1,1.045219e-07,1.184123e-07,9.543402e-08,1.062854e-05,1.108900e-05,1.031200e-05,4.333134e-06,4.335402e-06,4.331066e-06
1786181296.019925356,0.004454,0.999979554,-0.005073236,0.003550820,0.001595641,-0.580714,0.407817,0.180784,6.329382e-04,2.410983e-03,1.656102e-02,5.978540e-09,4.304019e-09,4.309809e-09,2.397477e-08,2.368849e-08,2.368943e-08,-2.193706e-04,-1.778085e-04,-2.860571e-05,0.761268,1.424856e-07,7.660200e-08,7.578712e-08,1,-0.010083,-0.020961,-0.004346,-0.006453,-0.004912,-0.001748,-2.865679e-02,6.316932e-02,-5.658010e-02,-2.079690e-04,3.695487e-04,1.011391e-04,0.103667,1.646827e-06,1.939101e-06,1.466227e-06,1,1.037518e-07,1.175993e-07,9.472716e-08,1.054905e-05,1.100873e-05,1.023238e-05,4.333008e-06,4.335273e-06,4.330939e-06
1786181296.025606871,0.005682,0.999979467,-0.005087650,0.003547236,0.001612188,-0.582359,0.407418,0.182676,6.303476e-04,2.419159e-03,1.655505e-02,6.030665e-09,4.355810e-09,4.406257e-09,2.397806e-08,2.369201e-08,2.370095e-08,1.301803e-04,-3.013254e-04,2.588282e-04,2.175358,1.305795e-07,7.219845e-08,8.501825e-08,1,-0.010088,-0.020912,-0.004341,-0.006783,-0.004228,-0.001788,-2.867012e-02,6.313943e-02,-5.658676e-02,4.711825e-04,1.211699e-03,2.100476e-04,0.897076,1.639861e-06,2.008142e-06,1.443735e-06,1,1.046717e-07,1.189496e-07,9.552549e-08,1.064170e-05,1.111557e-05,1.032030e-05,4.333158e-06,4.335471e-06,4.331074e-06
