time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd,x,y,z,vx,vy,vz,ba_x,ba_y,ba_z,zp_x,zp_y,zp_z,nis_p,Sp00,Sp11,Sp22,upd_p,Ppx,Ppy,Ppz,Pvx,Pvy,Pvz,Pbax,Pbay,Pbaz
1786181325.669878960,0.004218,-0.699336232,-0.002597858,0.008894554,0.714732798,0.936749,-0.500028,-91.251726,1.141242e-03,-4.076175e-03,1.875090e-02,3.208610e-09,4.730511e-09,3.567342e-09,2.352026e-08,2.377961e-08,2.356489e-08,-9.239724e-05,-5.021241e-04,1.714724e-04,3.568214,4.483697e-08,8.909542e-08,5.366138e-08,1,-113.341023,304.256194,0.665684,-1.801437,10.201077,0.081997,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.941101e+04,3.941213e+04,4.412233e+04,1.038428e+01,1.038720e+01,2.105043e+01,2.522904e-03,2.522904e-03,2.522904e-03
1786181325.675651789,0.005773,-0.699320581,-0.002598237,0.008914247,0.714747864,0.938404,-0.501554,-91.254235,1.144038e-03,-4.064502e-03,1.874596e-02,3.283335e-09,4.804415e-09,3.639978e-09,2.352751e-08,2.378644e-08,2.357179e-08,-8.367309e-05,-4.886125e-04,1.604929e-04,3.312228,4.492497e-08,8.917847e-08,5.374578e-08,1,-113.351424,304.315085,0.666157,-1.801079,10.202399,0.081070,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.941837e+04,3.941949e+04,4.413345e+04,1.038399e+01,1.038691e+01,2.105308e+01,2.522905e-03,2.522905e-03,2.522905e-03
1786181325.679892540,0.004241,-0.699305346,-0.002597503,0.008922881,0.714762665,0.939063,-0.502287,-91.256678,1.146436e-03,-4.052960e-03,1.874104e-02,3.209632e-09,4.724740e-09,3.563087e-09,2.352066e-08,2.377888e-08,2.356456e-08,-7.260650e-05,-4.874451e-04,1.617445e-04,3.272174,4.483817e-08,8.908894e-08,5.365644e-08,1,-113.359063,304.358352,0.666501,-1.800865,10.203387,0.081495,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.942377e+04,3.942489e+04,4.414163e+04,1.038377e+01,1.038670e+01,2.105503e+01,2.522906e-03,2.522906e-03,2.522906e-03
1786181325.685682535,0.005790,-0.699289593,-0.002590447,0.008917402,0.714778171,0.938060,-0.502405,-91.259208,1.148019e-03,-4.041302e-03,1.873637e-02,3.285974e-09,4.801135e-09,3.638102e-09,2.352801e-08,2.378596e-08,2.357170e-08,-4.738354e-05,-4.883613e-04,1.516158e-04,3.152186,4.492808e-08,8.917478e-08,5.374360e-08,1,-113.369491,304.417431,0.666973,-1.801761,10.204268,0.081949,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.943115e+04,3.943227e+04,4.415279e+04,1.038348e+01,1.038641e+01,2.105770e+01,2.522908e-03,2.522908e-03,2.522908e-03
1786181325.689832687,0.004150,-0.699286859,-0.002575179,0.008908118,0.714781017,0.936078,-0.502908,-91.259655,1.149048e-03,-4.029982e-03,1.873222e-02,3.205031e-09,4.714531e-09,3.554496e-09,2.352032e-08,2.377767e-08,2.356374e-08,-3.125736e-05,-4.788170e-04,1.368257e-04,2.944549,4.483277e-08,8.907748e-08,5.364648e-08,1,-113.376970,304.459782,0.667313,-1.802257,10.205106,0.081619,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.943644e+04,3.943756e+04,4.416079e+04,1.038327e+01,1.038620e+01,2.105961e+01,2.522909e-03,2.522909e-03,2.522909e-03
1786181325.695647001,0.005814,-0.699292577,-0.002549653,0.008870738,0.714775979,0.930966,-0.502010,-91.258753,1.149273e-03,-4.018384e-03,1.872847e-02,3.284577e-09,4.794685e-09,3.633246e-09,2.352794e-08,2.378512e-08,2.357123e-08,-6.884494e-06,-4.864402e-04,1.221120e-04,2.932243,4.492643e-08,8.916753e-08,5.373795e-08,1,-113.387450,304.519119,0.667788,-1.801990,10.205595,0.081221,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.944385e+04,3.944497e+04,4.417200e+04,1.038298e+01,1.038591e+01,2.106228e+01,2.522910e-03,2.522910e-03,2.522910e-03
1786181325.699961662,0.004315,-0.699299058,-0.002531427,0.008851529,0.714769942,0.927928,-0.501972,-91.257725,1.149681e-03,-4.007099e-03,1.872487e-02,3.216388e-09,4.722088e-09,3.563054e-09,2.352169e-08,2.377841e-08,2.356480e-08,-1.245595e-05,-4.770746e-04,1.180217e-04,2.817901,4.484611e-08,8.908596e-08,5.365640e-08,1,-113.395226,304.563153,0.668138,-1.801698,10.205325,0.081501,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.944935e+04,3.945047e+04,4.418033e+04,1.038276e+01,1.038569e+01,2.106427e+01,2.522911e-03,2.522911e-03,2.522911e-03
1786181325.705651283,0.005690,-0.699296356,-0.002506514,0.008819236,0.714773072,0.923288,-0.501421,-91.258173,1.149876e-03,-3.995786e-03,1.872074e-02,3.281462e-09,4.787885e-09,3.627640e-09,2.352806e-08,2.378468e-08,2.357111e-08,-5.976011e-06,-4.748437e-04,1.346472e-04,2.867120,4.492276e-08,8.915988e-08,5.373143e-08,1,-113.405479,304.621219,0.668602,-1.802198,10.204660,0.082445,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.945660e+04,3.945773e+04,4.419130e+04,1.038248e+01,1.038541e+01,2.106689e+01,2.522913e-03,2.522913e-03,2.522913e-03
1786181325.709900379,0.004249,-0.699305948,-0.002477849,0.008798782,0.714764040,0.919308,-0.502142,-91.256651,1.149868e-03,-3.984903e-03,1.871720e-02,3.208681e-09,4.710650e-09,3.553071e-09,2.352123e-08,2.377745e-08,2.356416e-08,1.046697e-07,-4.606569e-04,1.165805e-04,2.635724,4.483706e-08,8.907312e-08,5.364483e-08,1,-113.413137,304.664581,0.668952,-1.803363,10.204371,0.082250,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.946202e+04,3.946314e+04,4.419950e+04,1.038226e+01,1.038520e+01,2.106884e+01,2.522914e-03,2.522914e-03,2.522914e-03
1786181325.715646029,0.005746,-0.699326354,-0.002468778,0.008799657,0.714744095,0.918639,-0.502982,-91.253385,1.151244e-03,-3.974017e-03,1.871390e-02,3.280623e-09,4.783733e-09,3.624837e-09,2.352815e-08,2.378434e-08,2.357108e-08,-4.116340e-05,-4.571803e-04,1.072142e-04,2.596052,4.492177e-08,8.915521e-08,5.372817e-08,1,-113.423500,304.723213,0.669425,-1.803864,10.205466,0.082292,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.946934e+04,3.947047e+04,4.421059e+04,1.038197e+01,1.038491e+01,2.107149e+01,2.522915e-03,2.522915e-03,2.522915e-03
1786181325.720033646,0.004388,-0.699331377,-0.002455424,0.008781211,0.714739453,0.916054,-0.502604,-91.252587,1.151898e-03,-3.963113e-03,1.871017e-02,3.218741e-09,4.718378e-09,3.561604e-09,2.352249e-08,2.377838e-08,2.356535e-08,-1.981183e-05,-4.610930e-04,1.227336e-04,2.676155,4.484888e-08,8.908180e-08,5.365472e-08,1,-113.431416,304.767991,0.669786,-1.803935,10.206903,0.081494,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.947493e+04,3.947606e+04,4.421906e+04,1.038175e+01,1.038469e+01,2.107351e+01,2.522916e-03,2.522916e-03,2.522916e-03
1786181325.725650549,0.005617,-0.699341274,-0.002446768,0.008777624,0.714729843,0.915060,-0.503038,-91.251006,1.150789e-03,-3.945115e-03,1.871635e-02,3.278294e-09,4.785669e-09,3.647751e-09,2.352851e-08,2.378559e-08,2.357615e-08,3.317820e-05,-7.799489e-04,-2.245343e-04,7.481210,4.526064e-08,9.197766e-08,5.979626e-08,1,-113.441550,304.825324,0.670244,-1.804591,10.208537,0.080976,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.948210e+04,3.948323e+04,4.422990e+04,1.038147e+01,1.038441e+01,2.107609e+01,2.522918e-03,2.522918e-03,2.522918e-03
1786181325.730007410,0.004357,-0.699357909,-0.002446647,0.008784210,0.714713486,0.915578,-0.503597,-91.248339,1.150127e-03,-3.927664e-03,1.872230e-02,3.216410e-09,4.726191e-09,3.607143e-09,2.352290e-08,2.378077e-08,2.357457e-08,1.995921e-05,-7.604639e-04,-2.168865e-04,7.088089,4.518787e-08,9.191109e-08,5.974982e-08,1,-113.449415,304.869803,0.670597,-1.805616,10.209098,0.081241,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.948765e+04,3.948878e+04,4.423831e+04,1.038125e+01,1.038419e+01,2.107810e+01,2.522919e-03,2.522919e-03,2.522919e-03
1786181325.735654116,0.005647,-0.699366925,-0.002442940,0.008775770,0.714704780,0.914583,-0.503236,-91.246895,1.148988e-03,-3.910418e-03,1.872713e-02,3.279321e-09,4.795883e-09,3.690807e-09,2.352909e-08,2.378798e-08,2.358447e-08,3.404372e-05,-7.452420e-04,-1.730861e-04,6.563715,4.526185e-08,9.198910e-08,5.984558e-08,1,-113.459612,304.927452,0.671055,-1.806928,10.208945,0.081051,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.949485e+04,3.949599e+04,4.424921e+04,1.038097e+01,1.038391e+01,2.108070e+01,2.522920e-03,2.522920e-03,2.522920e-03
1786181325.739899397,0.004245,-0.699365322,-0.002429634,0.008774045,0.714706414,0.913377,-0.504185,-91.247160,1.147766e-03,-3.893951e-03,1.873104e-02,3.208642e-09,4.726159e-09,3.636030e-09,2.352242e-08,2.378190e-08,2.358086e-08,3.693102e-05,-7.165368e-04,-1.410292e-04,5.948980,4.517875e-08,9.191106e-08,5.978285e-08,1,-113.467285,304.970793,0.671400,-1.807188,10.208969,0.081508,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.950027e+04,3.950140e+04,4.425741e+04,1.038076e+01,1.038370e+01,2.108265e+01,2.522921e-03,2.522921e-03,2.522921e-03
1786181325.745684624,0.005785,-0.699364648,-0.002430544,0.008785404,0.714706932,0.914380,-0.505020,-91.247268,1.147415e-03,-3.877702e-03,1.873449e-02,3.286841e-09,4.810885e-09,3.730676e-09,2.352982e-08,2.379022e-08,2.359115e-08,1.037648e-05,-7.002658e-04,-1.228069e-04,5.583978,4.527071e-08,9.200591e-08,5.989132e-08,1,-113.477742,305.029856,0.671871,-1.806852,10.209571,0.082164,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.950765e+04,3.950878e+04,4.426859e+04,1.038047e+01,1.038341e+01,2.108531e+01,2.522923e-03,2.522923e-03,2.522923e-03
1786181325.749720097,0.004035,-0.699359318,-0.002404677,0.008770227,0.714712421,0.911068,-0.505915,-91.248137,1.145912e-03,-3.862070e-03,1.873729e-02,3.199372e-09,4.722914e-09,3.654827e-09,2.352121e-08,2.378201e-08,2.358485e-08,4.554460e-05,-6.799890e-04,-1.005396e-04,5.245928,4.516787e-08,9.190743e-08,5.980436e-08,1,-113.485035,305.071057,0.672203,-1.807231,10.210672,0.082693,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.951279e+04,3.951393e+04,4.427638e+04,1.038027e+01,1.038321e+01,2.108717e+01,2.522924e-03,2.522924e-03,2.522924e-03
1786181325.755652905,0.005933,-0.699363891,-0.002399756,0.008760954,0.714708077,0.909911,-0.505581,-91.247406,1.145606e-03,-3.846362e-03,1.874010e-02,3.294357e-09,4.824359e-09,3.762986e-09,2.353002e-08,2.379162e-08,2.359589e-08,9.050072e-06,-6.757421e-04,-9.899761e-05,5.127549,4.527957e-08,9.202101e-08,5.992844e-08,1,-113.495758,305.131637,0.672693,-1.808576,10.213188,0.083521,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.952036e+04,3.952150e+04,4.428785e+04,1.037997e+01,1.038291e+01,2.108990e+01,2.522925e-03,2.522925e-03,2.522925e-03
1786181325.759958267,0.004305,-0.699363730,-0.002382308,0.008749446,0.714708433,0.907570,-0.506088,-91.247442,1.144855e-03,-3.831262e-03,1.874236e-02,3.226103e-09,4.756612e-09,3.704014e-09,2.352366e-08,2.378567e-08,2.359133e-08,2.261666e-05,-6.540385e-04,-8.017382e-05,4.771103,4.519925e-08,9.194513e-08,5.986072e-08,1,-113.503547,305.175609,0.673053,-1.808168,10.214875,0.082578,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.952586e+04,3.952699e+04,4.429617e+04,1.037976e+01,1.038270e+01,2.109189e+01,2.522926e-03,2.522926e-03,2.522926e-03
1786181325.765680075,0.005722,-0.699368681,-0.002377459,0.008740348,0.714703716,0.906433,-0.505762,-91.246650,1.144715e-03,-3.816218e-03,1.874441e-02,3.295187e-09,4.831239e-09,3.783386e-09,2.353030e-08,2.379301e-08,2.359971e-08,4.079718e-06,-6.461493e-04,-7.218917e-05,4.624012,4.528055e-08,9.202872e-08,5.995190e-08,1,-113.513894,305.234058,0.673526,-1.808581,10.215886,0.082033,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.953316e+04,3.953429e+04,4.430723e+04,1.037947e+01,1.038242e+01,2.109452e+01,2.522928e-03,2.522928e-03,2.522928e-03
1786181325.769949675,0.004270,-0.699367463,-0.002380340,0.008745619,0.714704834,0.907096,-0.505947,-91.246844,1.145044e-03,-3.801691e-03,1.874592e-02,3.224051e-09,4.759843e-09,3.719019e-09,2.352359e-08,2.378659e-08,2.359435e-08,-1.005733e-05,-6.285521e-04,-5.347952e-05,4.346717,4.519684e-08,9.194874e-08,5.987794e-08,1,-113.521618,305.277677,0.673876,-1.808876,10.215442,0.081791,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.953860e+04,3.953974e+04,4.431548e+04,1.037926e+01,1.038220e+01,2.109649e+01,2.522929e-03,2.522929e-03,2.522929e-03
1786181325.775657892,0.005708,-0.699366575,-0.002367707,0.008744508,0.714705759,0.905993,-0.506891,-91.246994,1.144730e-03,-3.787546e-03,1.874703e-02,3.292062e-09,4.832673e-09,3.795073e-09,2.353012e-08,2.379370e-08,2.360221e-08,9.316757e-06,-6.070427e-04,-3.893806e-05,4.031324,4.527687e-08,9.203033e-08,5.996535e-08,1,-113.531945,305.335990,0.674343,-1.809747,10.215159,0.080924,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.954589e+04,3.954703e+04,4.432652e+04,1.037897e+01,1.038192e+01,2.109912e+01,2.522930e-03,2.522930e-03,2.522930e-03
1786181325.779918194,0.004260,-0.699358031,-0.002355795,0.008752469,0.714714061,0.905697,-0.508494,-91.248370,1.144528e-03,-3.774002e-03,1.874750e-02,3.220673e-09,4.760377e-09,3.728509e-09,2.352334e-08,2.378712e-08,2.359645e-08,6.035745e-06,-5.856101e-04,-1.654356e-05,3.735029,4.519287e-08,9.194934e-08,5.988883e-08,1,-113.539656,305.379511,0.674688,-1.810249,10.216028,0.080728,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.955132e+04,3.955246e+04,4.433476e+04,1.037876e+01,1.038171e+01,2.110108e+01,2.522931e-03,2.522931e-03,2.522931e-03
1786181325.785776854,0.005859,-0.699346757,-0.002347849,0.008755000,0.714725088,0.905276,-0.509333,-91.250182,1.144352e-03,-3.760330e-03,1.874770e-02,3.304693e-09,4.849629e-09,3.819290e-09,2.353117e-08,2.379551e-08,2.360535e-08,5.192641e-06,-5.854676e-04,-7.008033e-06,3.725203,4.529176e-08,9.204934e-08,5.999324e-08,1,-113.550263,305.439365,0.675161,-1.810118,10.218220,0.080603,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.955880e+04,3.955994e+04,4.434609e+04,1.037847e+01,1.038142e+01,2.110378e+01,2.522933e-03,2.522933e-03,2.522933e-03
1786181325.789881229,0.004104,-0.699343646,-0.002336522,0.008744800,0.714728293,0.903535,-0.509440,-91.250687,1.143748e-03,-3.746947e-03,1.874779e-02,3.219677e-09,4.763033e-09,3.737559e-09,2.352291e-08,2.378735e-08,2.359783e-08,1.819903e-05,-5.785095e-04,-3.605643e-06,3.647185,4.519170e-08,9.195231e-08,5.989922e-08,1,-113.557694,305.481305,0.675491,-1.810712,10.219749,0.081596,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.956404e+04,3.956518e+04,4.435403e+04,1.037827e+01,1.038121e+01,2.110567e+01,2.522934e-03,2.522934e-03,2.522934e-03
1786181325.795786142,0.005905,-0.699333068,-0.002329310,0.008720827,0.714738960,0.901000,-0.508096,-91.252386,1.143175e-03,-3.733461e-03,1.874731e-02,3.308681e-09,4.857146e-09,3.832149e-09,2.353120e-08,2.379613e-08,2.360695e-08,1.707142e-05,-5.771759e-04,1.647154e-05,3.629683,4.529646e-08,9.205778e-08,6.000805e-08,1,-113.568387,305.541653,0.675973,-1.812133,10.220934,0.081936,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.957158e+04,3.957272e+04,4.436545e+04,1.037797e+01,1.038092e+01,2.110839e+01,2.522935e-03,2.522935e-03,2.522935e-03
1786181325.799897671,0.004112,-0.699336488,-0.002309414,0.008701247,0.714735918,0.897800,-0.508160,-91.251849,1.142139e-03,-3.720543e-03,1.874713e-02,3.223603e-09,4.770323e-09,3.749323e-09,2.352301e-08,2.378797e-08,2.359931e-08,3.130688e-05,-5.580635e-04,6.418550e-06,3.408990,4.519631e-08,9.196047e-08,5.991274e-08,1,-113.575839,305.583678,0.676310,-1.812893,10.221511,0.081666,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.957683e+04,3.957797e+04,4.437341e+04,1.037777e+01,1.038072e+01,2.111028e+01,2.522936e-03,2.522936e-03,2.522936e-03
1786181325.805656433,0.005759,-0.699322436,-0.002287709,0.008675444,0.714750050,0.893957,-0.507853,-91.254113,1.141370e-03,-3.707749e-03,1.874584e-02,3.296833e-09,4.847537e-09,3.826803e-09,2.353005e-08,2.379539e-08,2.360699e-08,2.299402e-05,-5.480418e-04,4.461077e-05,3.307850,4.528249e-08,9.204700e-08,6.000189e-08,1,-113.586281,305.642542,0.676781,-1.813632,10.221743,0.082127,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.958418e+04,3.958532e+04,4.438456e+04,1.037748e+01,1.038043e+01,2.111294e+01,2.522938e-03,2.522938e-03,2.522938e-03
1786181325.810143471,0.004487,-0.699316669,-0.002276687,0.008668968,0.714755806,0.892547,-0.508229,-91.255043,1.141146e-03,-3.695325e-03,1.874466e-02,3.242592e-09,4.792683e-09,3.774553e-09,2.352524e-08,2.379067e-08,2.360262e-08,6.703243e-06,-5.350870e-04,4.077469e-05,3.141375,4.521863e-08,9.198551e-08,5.994174e-08,1,-113.594420,305.688409,0.677149,-1.814745,10.221859,0.081726,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.958991e+04,3.959105e+04,4.439324e+04,1.037726e+01,1.038021e+01,2.111500e+01,2.522939e-03,2.522939e-03,2.522939e-03
1786181325.815648317,0.005505,-0.699307533,-0.002251625,0.008652543,0.714765022,0.889200,-0.508954,-91.256521,1.140438e-03,-3.683132e-03,1.874321e-02,3.287493e-09,4.840449e-09,3.822591e-09,2.352980e-08,2.379555e-08,2.360768e-08,2.118077e-05,-5.222379e-04,5.026940e-05,3.015256,4.527148e-08,9.203905e-08,5.999704e-08,1,-113.604411,305.744679,0.677599,-1.816801,10.222842,0.081281,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.959694e+04,3.959808e+04,4.440390e+04,1.037698e+01,1.037994e+01,2.111754e+01,2.522940e-03,2.522940e-03,2.522940e-03
1786181325.819776058,0.004128,-0.699314614,-0.002246732,0.008665195,0.714757957,0.889839,-0.510378,-91.255389,1.140696e-03,-3.671416e-03,1.874221e-02,3.206738e-09,4.756678e-09,3.742251e-09,2.352195e-08,2.378760e-08,2.360010e-08,-7.851381e-06,-5.063535e-04,3.482429e-05,2.810162,4.517651e-08,9.194520e-08,5.990461e-08,1,-113.611911,305.786878,0.677935,-1.818127,10.224246,0.081331,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.960221e+04,3.960335e+04,4.441189e+04,1.037678e+01,1.037973e+01,2.111944e+01,2.522941e-03,2.522941e-03,2.522941e-03
1786181325.825746775,0.005971,-0.699320004,-0.002250311,0.008685142,0.714752430,0.891756,-0.511690,-91.254523,1.131110e-03,-3.652065e-03,1.872780e-02,3.312538e-09,4.864723e-09,3.837061e-09,2.353235e-08,2.379797e-08,2.360840e-08,2.944785e-04,-8.448093e-04,4.866879e-04,13.491081,4.658508e-08,9.397064e-08,5.870825e-08,1,-113.622769,305.847924,0.678420,-1.818928,10.226249,0.080390,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.960983e+04,3.961098e+04,4.442345e+04,1.037648e+01,1.037944e+01,2.112219e+01,2.522943e-03,2.522943e-03,2.522943e-03
1786181325.829713821,0.003967,-0.699333995,-0.002254073,0.008703484,0.714738506,0.893550,-0.512869,-91.252278,1.122478e-03,-3.633474e-03,1.871469e-02,3.223842e-09,4.771524e-09,3.736767e-09,2.352411e-08,2.378933e-08,2.359824e-08,2.687494e-04,-8.196339e-04,4.493517e-04,12.157003,4.648119e-08,9.386645e-08,5.859245e-08,1,-113.629987,305.888493,0.678739,-1.819972,10.227078,0.080588,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.961490e+04,3.961605e+04,4.443114e+04,1.037629e+01,1.037924e+01,2.112402e+01,2.522944e-03,2.522944e-03,2.522944e-03
1786181325.835649252,0.005935,-0.699349297,-0.002276553,0.008732412,0.714723109,0.897710,-0.513366,-91.249813,1.114967e-03,-3.615130e-03,1.870207e-02,3.323401e-09,4.874051e-09,3.828449e-09,2.353389e-08,2.379920e-08,2.360650e-08,2.301220e-04,-7.995916e-04,4.278477e-04,11.057945,4.659783e-08,9.398108e-08,5.869829e-08,1,-113.640791,305.949195,0.679218,-1.822038,10.227259,0.080816,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.962248e+04,3.962363e+04,4.444264e+04,1.037599e+01,1.037895e+01,2.112676e+01,2.522945e-03,2.522945e-03,2.522945e-03
1786181325.839917898,0.004269,-0.699360980,-0.002277932,0.008748666,0.714711475,0.899144,-0.514570,-91.247940,1.107535e-03,-3.597568e-03,1.869015e-02,3.255673e-09,4.803815e-09,3.752222e-09,2.352802e-08,2.379313e-08,2.359923e-08,2.298948e-04,-7.708497e-04,4.082682e-04,10.308013,4.651842e-08,9.390252e-08,5.861026e-08,1,-113.648571,305.992853,0.679563,-1.823409,10.227337,0.081176,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.962793e+04,3.962908e+04,4.445091e+04,1.037578e+01,1.037874e+01,2.112872e+01,2.522946e-03,2.522946e-03,2.522946e-03
1786181325.845666885,0.005749,-0.699364625,-0.002278683,0.008758712,0.714707783,0.900024,-0.515318,-91.247355,1.100347e-03,-3.580287e-03,1.867830e-02,3.331113e-09,4.882339e-09,3.821982e-09,2.353565e-08,2.380095e-08,2.360578e-08,2.196486e-04,-7.518294e-04,4.021467e-04,9.804543,4.660689e-08,9.399036e-08,5.869081e-08,1,-113.659055,306.051650,0.680029,-1.823889,10.227823,0.081321,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.963528e+04,3.963643e+04,4.446205e+04,1.037550e+01,1.037845e+01,2.113137e+01,2.522948e-03,2.522948e-03,2.522948e-03
1786181325.849865913,0.004199,-0.699375316,-0.002276670,0.008782628,0.714697033,0.901814,-0.517414,-91.245643,1.094054e-03,-3.563893e-03,1.866746e-02,3.256953e-09,4.805593e-09,3.741153e-09,2.352894e-08,2.379409e-08,2.359803e-08,1.944021e-04,-7.188422e-04,3.718532e-04,8.674891,4.651992e-08,9.390451e-08,5.859750e-08,1,-113.666716,306.094598,0.680371,-1.824768,10.228678,0.080971,5.685109e-04,1.883433e-04,-5.691515e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000,0.000000e+00,0.000000e+00,0.000000e+00,0,3.964064e+04,3.964179e+04,4.447019e+04,1.037529e+01,1.037825e+01,2.113331e+01,2.522949e-03,2.522949e-03,2.522949e-03
