time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,bg_x,bg_y,bg_z,p00,p11,p22,p33,p44,p55,z_x,z_y,z_z,nis,S00,S11,S22,upd
1786181234.385484457,0.005746,0.999981634,-0.004558293,0.003799733,0.001231487,-0.521818,0.436057,0.139135,2.177668e-05,1.161315e-05,2.255675e-05,1.079436e-08,6.933408e-09,7.348789e-09,1.328163e-08,1.327806e-08,1.327864e-08,-1.217307e-04,-7.348190e-05,-5.879685e-04,3.979021,1.397418e-07,8.487996e-08,9.075189e-08,1
1786181234.389656782,0.004172,0.999981645,-0.004556137,0.003796960,0.001239090,-0.521568,0.435743,0.140008,2.212146e-05,1.204058e-05,2.555318e-05,1.010911e-08,6.515208e-09,6.902004e-09,1.332175e-08,1.331738e-08,1.331809e-08,-1.017825e-04,-8.006340e-05,-5.966867e-04,4.096974,1.389292e-07,8.437823e-08,9.021686e-08,1
1786181234.395483971,0.005827,0.999981531,-0.004572089,0.003803204,0.001252354,-0.523390,0.436467,0.141518,2.239976e-05,1.259636e-05,2.907805e-05,9.671518e-09,6.307484e-09,6.669789e-09,1.337814e-08,1.337280e-08,1.337366e-08,-7.538008e-05,-9.540594e-05,-6.432744e-04,4.750046,1.384152e-07,8.413121e-08,8.994127e-08,1
1786181234.399635792,0.004152,0.999981479,-0.004577676,0.003808814,0.001257003,-0.524027,0.437113,0.142046,2.270686e-05,1.319011e-05,3.285921e-05,9.147817e-09,5.985360e-09,6.326190e-09,1.341763e-08,1.341126e-08,1.341229e-08,-8.015006e-05,-9.834013e-05,-6.656447e-04,5.110713,1.378051e-07,8.375100e-08,8.953656e-08,1
1786181234.405502558,0.005867,0.999981462,-0.004569039,0.003812269,0.001290753,-0.523022,0.437526,0.145915,2.309572e-05,1.383443e-05,3.737082e-05,8.849028e-09,5.862407e-09,6.184629e-09,1.347394e-08,1.346638e-08,1.346759e-08,-9.394367e-05,-9.881691e-05,-7.352643e-04,6.230102,1.374594e-07,8.360677e-08,8.937087e-08,1
1786181234.409826040,0.004323,0.999981441,-0.004567773,0.003816081,0.001299955,-0.522873,0.437967,0.146968,2.346301e-05,1.452467e-05,4.210879e-05,8.448060e-09,5.617909e-09,5.923573e-09,1.351466e-08,1.350582e-08,1.350723e-08,-8.558477e-05,-1.023374e-04,-7.461132e-04,6.429345,1.369982e-07,8.332146e-08,8.906694e-08,1
1786181234.415484905,0.005659,0.999981409,-0.004565083,0.003819248,0.001324971,-0.522553,0.438343,0.149834,2.384991e-05,1.527492e-05,4.749710e-05,8.218506e-09,5.526412e-09,5.817575e-09,1.356838e-08,1.355812e-08,1.355975e-08,-8.456515e-05,-1.044845e-04,-7.967584e-04,7.320825,1.367355e-07,8.321518e-08,8.894412e-08,1
1786181234.419608355,0.004123,0.999981419,-0.004561552,0.003818506,0.001331868,-0.522145,0.438261,0.150627,2.424158e-05,1.602948e-05,5.310971e-05,7.880471e-09,5.312999e-09,5.591055e-09,1.360660e-08,1.359486e-08,1.359672e-08,-8.327057e-05,-1.025174e-04,-8.092014e-04,7.561225,1.363506e-07,8.296836e-08,8.868279e-08,1
1786181234.425605774,0.005997,0.999981205,-0.004603851,0.003802856,0.001389922,-0.526970,0.436504,0.157269,2.851339e-05,2.203222e-05,4.924901e-05,7.771194e-09,5.296297e-09,5.515456e-09,1.366325e-08,1.364971e-08,1.365126e-08,-8.785574e-04,-7.610307e-04,4.649161e-04,15.256848,1.404672e-07,8.248173e-08,7.888954e-08,1
1786181234.429595232,0.003989,0.999981218,-0.004605258,0.003779965,0.001438077,-0.527113,0.433907,0.162799,3.281567e-05,2.774340e-05,4.628311e-05,7.489747e-09,5.101330e-09,5.272548e-09,1.369967e-08,1.368431e-08,1.368561e-08,-8.646622e-04,-7.115336e-04,3.532468e-04,13.077051,1.401502e-07,8.225742e-08,7.860627e-08,1
1786181234.435491323,0.005896,0.999981073,-0.004633955,0.003764448,0.001486396,-0.530384,0.432159,0.168331,3.692627e-05,3.354235e-05,4.417835e-05,7.413566e-09,5.101966e-09,5.231855e-09,1.375473e-08,1.373737e-08,1.373846e-08,-7.795905e-04,-6.842926e-04,2.385980e-04,10.756513,1.400647e-07,8.225815e-08,7.855902e-08,1
1786181234.439709187,0.004218,0.999981012,-0.004648014,0.003744424,0.001533038,-0.531978,0.429892,0.173681,4.098909e-05,3.910179e-05,4.296228e-05,7.188541e-09,4.948963e-09,5.044766e-09,1.379282e-08,1.377343e-08,1.377436e-08,-7.522744e-04,-6.438383e-04,1.358593e-04,9.333548,1.398126e-07,8.208297e-08,7.834249e-08,1
